CUSTOMER,PhoneNumber, REVENUE ,MOU,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,PHONES,MODELS,EQPDAYS,SETPRC,ProfitMargin,MONTHS,customer service calls,TotalNumTexts,DataUsageGB,CompetitivePackage,NumEmails,MinWebSurfing,MinMusicStreamed,NumPhotoUploadSocialMedia,NumMinStreamVideo,NumMinOnlineGames
1017718,510-417-5067, 214.88 ,210.75,0,102,3.49,-204.75,-39.89,4.33,6,1.67,0,0,75.42,4,0,42.67,18.33,10.33,0,0,1,1,704,0, 1.23 ,128,1,0,1062.05,225.6279375,51,50,18,29,40,150
1018228,408-345-6515, 127.21 ,8.25,0,0,0,-4.25,0.53,0.33,0.67,0.33,0.67,0,1.66,3.33,0,5.33,0,1,0,0,3,1,459,29.99, 0.76 ,27,5,0,1252.65,159.0109375,147,78,97,13,38,64
1018272,415-406-1349, 402.15 ,278.25,0,0,0.1,-278.25,-0.55,4,1.67,34.67,0.67,0.33,33.3,0.33,0,58,35,5.67,0,0.33,2,2,406,29.99, 0.37 ,161,2,0,3430.45,558.9937125,41,96,89,11,148,167
1018995,415-360-9038, 398.78 ,314,0.5,7.75,0,-20,-2.52,7,0.33,9,25.33,0,30.22,10,0,70,64.33,7.33,0,0,1,1,690,0, 0.93 ,33,1,35,3971.35,606.1475,171,87,92,5,177,35
1019187,415-348-3444, 246.58 ,156.75,0.74,0,0,-105.75,-5.64,0.33,2.33,0,0,0,32.19,6.33,0.33,22,9.67,2.67,0,0,1,1,796,0, 1.01 ,120,2,31,1527.63,229.3214925,131,79,61,10,60,32
1019216,415-370-2892, 204.35 ,244,0,1,0.17,80,-0.8,0.67,0.33,13.33,0,0,28.41,14.33,4.67,45,12.33,1,0,0,1,1,688,0, 0.93 ,113,3,0,1918.95,202.3077375,110,69,69,19,76,26
1019413,415-383-4061, 223.04 ,46.25,0.25,1.5,0,1.75,2.1,0.67,1.67,3.67,0,0,16.9,1.67,1,10.33,4.33,2.33,0,0,2,2,518,29.99, 0.53 ,122,1,0,1686.8,269.8784,141,107,78,17,61,180
1020072,415-391-7937, 403.40 ,299.25,0,35.25,92.4,-291.25,-105.8,3.67,1,12,0.33,0,31.14,11.33,3.33,29.67,8.67,4.67,0,0,1,1,680,0, 0.70 ,148,3,26,3062.73,532.49427,94,37,35,30,137,90
1020255,415-389-4083, 313.29 ,68.5,0.25,0,0,5.5,-0.25,3.33,0,6.67,0,0,0.62,12,0.33,36.33,1.33,3.33,0,0,1,1,785,0, 0.46 ,74,2,0,3557.75,238.10135,46,33,23,9,169,151
1020340,415-410-9633, 208.28 ,44.25,0,0,0,16.75,0,0.33,0,3.67,0,0,0.7,0,0,19.33,6.67,0.33,0,0,2,1,493,29.99, 1.19 ,106,2,0,1034.5,162.45645,117,41,31,14,41,22
1020521,415-418-9502, 326.00 ,418,0.99,25,0,-418,-8.94,1.33,8.33,14,0.67,0,149.95,63.33,50.67,164,61,9.67,0,2.33,3,3,26,149.99, 0.64 ,179,3,0,3424.8,573.76,62,58,46,29,153,91
1021258,415-339-6637, 154.35 ,1048,0.5,76,8.01,141,-0.58,9.67,4.33,20.33,2,0,241.32,41.67,3,88.33,72.67,14,0,2.33,3,3,127,9.99, 1.08 ,149,1,28,836.99,125.0269425,111,36,95,3,21,33
1021287,510-356-3403, 314.07 ,1.5,0,1.5,0,-1.5,-1.5,0.33,0,0,0,0,0,0,0,0,1.33,0.33,0,0,1,1,832,0, 0.73 ,77,3,0,3731.2,332.9142,213,95,89,30,159,54
1021310,408-371-9457, 262.43 ,364.75,0.25,109.5,0,-364.75,-6.37,1.33,2,11.33,0.67,0,182.7,28.67,14.33,133.67,42,3.33,0,5,2,2,127,29.99, 1.10 ,127,4,0,2784.4,314.916,95,65,83,28,114,57
1022045,415-391-8087, 355.62 ,291.5,0.25,61.25,0.16,-69.5,-16.17,0.67,3.67,24.67,0.33,0,96.84,21,0,70.67,58.33,4.33,0,0.67,1,1,715,0, 1.27 ,80,2,0,3398,558.3234,226,78,61,19,151,41
1022105,510-392-6420, 352.48 ,3,0,0,0,2,0,0,0,0,0,0,0,0.33,0,2.33,0,0,0,0,1,1,760,0, 0.91 ,106,1,0,3500.9,602.736525,46,60,92,2,155,28
1022232,415-399-4094, 301.68 ,106.75,0,13,0.88,48.25,6.82,0,0,25.67,0,0,0,0.67,0,25.67,6,0,0,0,2,2,610,29.99, 1.27 ,61,4,20,1825.5,247.37965,224,66,31,23,77,91
1022611,510-378-4013, 438.03 ,144.5,0.25,12.25,0.77,37.5,11.7,1.67,0,5.33,0,0,15.94,0.67,0,46.33,19,1.67,0,0,1,1,814,0, 0.84 ,135,0,24,3902.47,341.659695,149,94,33,30,179,44
1022644,415-386-6306, 311.45 ,634,0,16.25,0,15,4.73,15,0.67,61.67,0,0,160.99,33.33,1.67,208.67,87.67,15.67,0,5.67,1,1,753,0, 0.74 ,115,1,26,3409.48,364.39767,216,118,76,28,146,22
1023565,408-359-3618, 364.10 ,818.75,1.73,105.25,0,655.25,114.29,6,5.67,61.33,2,0.33,287.42,22,4,138,122,11.67,0,1,2,1,595,149.99, 0.92 ,167,1,0,2875.75,469.6906125,242,89,53,22,125,97
1024220,510-340-8875, 434.41 ,702,3.96,98.75,0,342,45.18,2.67,9.33,29.33,2,0.67,274.39,44,2.33,112,104,12,0,1.67,3,3,82,199.99, 1.20 ,107,1,0,3696.1,590.7942,240,82,91,17,160,73
1024248,415-330-2693, 356.61 ,180.75,0,0,0.14,-13.75,-0.14,3.33,0.33,5,0,0.67,1.96,2.33,0.33,13.33,12.67,3.67,0,0,1,1,731,0, 1.06 ,112,4,0,2907.35,381.5740375,135,84,26,14,134,128
1024306,510-403-7627, 352.01 ,375,0,70,0,58,18.2,3.33,6.67,27,0,0,93.94,33.33,0.67,112.67,31.67,10,0,0.67,2,2,469,29.99, 1.04 ,35,3,27,3899.66,457.61885,111,82,110,20,165,164
1024488,408-342-3678, 187.67 ,793.25,1.73,0.5,3.81,127.75,-4.68,2,24.33,37.33,0,0.33,72.92,27,8.33,133.67,54,26.33,0,3.33,7,5,231,129.99, 0.41 ,103,2,0,1290.1,264.611175,246,116,73,11,44,109
1024600,415-344-9943, 357.33 ,83,0,1,1.76,-49,4.88,2.67,0.33,6,0.33,0,12.97,6.67,0.67,25,11.33,3,0,0,2,2,232,59.99, 0.64 ,107,3,22,2575.86,460.955055,246,50,47,3,116,137
1024826,415-390-5686, 136.36 ,237,0.5,1,1.8,-61,-1.7,6.33,1.33,18,0,0,22.47,9.67,3,45.67,42.67,7.67,0,0,2,2,270,149.99, 0.40 ,69,3,0,759.4,154.08115,111,105,26,16,26,118
1024903,408-358-5826, 318.69 ,531.75,0,1,13.5,-175.75,-3.42,1.33,4.33,8.67,0,0,260.93,7.67,0,41.33,42.67,5.67,0,2,1,1,784,0, 1.30 ,85,0,0,2211.85,337.810075,122,91,56,26,91,45
1024977,408-393-7826, 172.38 ,695.25,5.45,165.25,0,-555.25,-104.41,10.33,5.67,20.33,0.67,0.33,174.39,45.67,21.33,130,140,16,0,7.33,3,3,225,9.99, 0.73 ,24,1,0,842.05,263.7471375,199,94,16,28,29,123
1025154,415-335-9786, 362.68 ,279,0,0,0,51,0,3,0.67,32.67,0,0.33,45.65,38.33,12,110.33,116.33,3.67,0,1,1,1,674,0, 0.85 ,90,1,0,3044.4,427.9624,65,59,32,5,142,167
1025320,510-368-9860, 349.22 ,75,0,20,1.65,35,25.32,0.33,0,3.67,1,0,12.48,1,0,19,6.33,0.33,0,0.33,3,2,274,99.99, 1.25 ,137,1,0,2659.65,460.97535,184,93,105,23,104,61
1025621,415-416-9522, 346.35 ,7,0,0,0,-6,-0.18,0.67,0.33,0.67,0,0,0,0,0,3,0.67,1,0,0,1,1,607,0, 1.05 ,92,1,45,3970.65,367.129675,186,88,120,2,172,40
1025647,415-416-7307, 422.59 ,348.75,0.25,15.25,0,-348.75,-28.35,5,4,59,0.67,0.33,67.99,17.67,6.67,114,112.67,9,0,4.67,2,2,310,29.99, 1.19 ,38,2,0,3818.65,747.9820875,57,84,60,16,173,74
1026204,510-397-6789, 268.29 ,1156.5,6.19,206.75,0.53,594.5,190.38,10,0,27,0,0,369.73,47,15,210.67,67.33,10,0,3.67,1,1,709,0, 0.72 ,69,4,33,1767.54,340.722585,115,96,95,20,62,84
1026208,408-335-9501, 145.57 ,685.25,2.72,109,0,267.75,34.46,1.67,0,19.67,2.67,0,275.74,20.67,9.67,70.33,51.33,1.67,0,1,1,1,770,0, 0.49 ,45,0,0,914.4,200.8866,80,104,86,5,24,177
1026237,408-388-1250, 218.68 ,249.25,0.25,0,0,-78.25,-0.25,1,1,15.67,0,0,29.11,6.67,0.33,27,29.33,2,0,0.33,1,1,662,0, 0.39 ,73,1,0,2217.2,382.69,199,41,65,21,91,60
1026385,415-386-1374, 338.73 ,12,0,1.25,0,7,-0.69,0,0,1.33,0.33,0,0,0.33,0,5,0.67,0,0,0,1,1,598,0, 1.27 ,92,2,0,3852.75,328.5644625,66,77,100,29,164,26
1026446,415-346-8112, 453.22 ,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,481,29.99, 0.34 ,113,0,32,3745.01,516.665955,196,45,50,19,171,40
1026502,408-364-9040, 265.92 ,2074.75,0,273.5,0.2,-315.75,-49.27,10.33,0.33,27.33,0,0,494.44,95.33,38,146.33,192,10.67,0,0.33,1,1,597,0, 1.30 ,68,0,0,1688.3,470.682825,215,43,80,16,63,34
1026823,415-366-3944, 260.14 ,278.75,0,0,0,-62.75,-0.45,4.67,12,18,0,0,5.13,14.67,1,79,36.67,16.67,0,0,2,2,311,149.99, 0.73 ,135,1,22,2452.16,249.73632,124,114,82,6,102,94
1027030,415-331-9861, 311.72 ,1321.25,1.73,22.75,0,293.75,3.31,22.33,0.33,75,3,0.67,441.99,19,1.67,187.67,294,22.67,0,15,4,3,243,129.99, 1.21 ,100,1,26,2940.08,252.48996,101,65,118,18,116,180
1027056,415-330-2881, 197.36 ,57.75,0,0,0,-45.75,-0.27,0.67,0.67,29,0,0,5.43,7.33,1.67,30,9.67,1.33,0,0,1,1,592,0, 1.05 ,96,1,27,1104.11,321.6939475,183,43,117,29,23,52
1027644,510-402-9558, 131.98 ,175.75,0.74,0,0,-97.75,-1.97,0,1.67,9,1.67,0,28,4,14,38.33,7.33,1.67,0,0,1,1,586,0, 0.66 ,108,0,0,1124.3,163.6583,112,78,40,20,41,96
1028245,510-341-3180, 331.30 ,23.25,0,13.25,0,1.75,-1.01,0,0,2,0,0,0.85,0,0,4,2.67,0,0,0,1,1,750,0, 0.54 ,84,3,0,2163.5,265.042,145,93,119,1,82,60
1028552,408-371-8598, 142.29 ,507.5,0,172.5,0.48,210.5,70.4,2,4,25.67,0,0,89.03,21.67,0,138.33,24,6,0,1.67,1,1,687,0, 0.96 ,134,0,0,724.35,150.823425,141,50,58,14,19,114
1029269,415-398-8385, 219.07 ,433.25,1.98,100.5,0.1,198.75,54.84,2.67,1.33,15.67,0,0,159.43,29.33,11,103.33,13.67,4,0,1.67,3,1,605,59.99, 0.56 ,72,0,0,2113.5,302.32005,144,78,16,4,99,114
1029293,408-333-4154, 164.69 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,334,29.99, 0.80 ,83,3,0,765.25,225.6304375,113,76,26,19,26,108
1029401,408-330-3589, 334.86 ,42.75,0,0,0,-33.75,0,0,0,8.33,0,0,22.9,0.67,1.33,5.33,6.33,0,0,0,1,1,744,0, 0.57 ,137,2,0,3977.15,351.5990625,117,98,97,7,175,119
1030219,415-417-1477, 437.37 ,360,0.5,38,0,-360,-11.3,0.67,9.33,25.33,0,0,20.52,8,2,47.33,52,10,0,0.67,1,1,741,0, 1.19 ,56,2,30,3915.7,726.03005,176,88,57,27,175,105
1030289,510-327-5525, 341.55 ,1113.75,0,161.25,0.88,-531.75,-36.02,10.67,2.67,39.67,0,0.33,455.24,39,52.67,191.67,388.67,13.33,0,16.67,1,1,680,0, 0.33 ,61,0,16,2322.88,276.65226,226,58,99,1,93,178
1030385,510-363-8244, 326.91 ,243.25,0,6,0,-120.25,-1.94,9.67,4,21,0,0,47.06,35.33,15.33,68,75,13.67,0,0.67,2,2,198,79.99, 1.30 ,171,2,17,2908.16,428.25472,114,59,70,11,127,61
1030719,510-419-9104, 398.25 ,189.25,0,0,0,-126.25,0,1.67,0.67,14.33,15,0,10.6,13.67,3.67,77.67,10,2.33,0,0.33,1,1,678,0, 0.72 ,123,0,0,3747.05,350.4589,111,54,80,19,164,165
1030829,510-363-1560, 173.52 ,313,0,0.75,2.37,30,-10.6,1.33,2.33,8.33,0,0.33,99.71,14.67,7.67,73,31.33,3.67,0,0.33,2,2,104,149.99, 0.41 ,58,0,0,848.15,218.636775,122,81,62,5,27,44
1030838,510-341-4075, 306.70 ,222.75,0,35,0,-176.75,-12.56,7.67,0.67,45.33,0.33,0,33.01,15,5,61,36.67,8.33,0,0,1,1,570,0, 0.67 ,156,0,0,2860.35,331.23195,139,36,54,30,123,92
1030897,510-366-9074, 304.97 ,555,0,9.75,0,-14,-3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,108,149.99, 0.82 ,166,1,0,2901.95,259.2213125,76,59,70,11,126,142
1031011,510-367-1424, 333.06 ,95,0,0,1.69,24,4.28,8.67,0.67,6,0,0.67,6.66,1.33,0,11,17.67,9.33,0,0,1,1,738,0, 0.69 ,75,2,41,3118.28,369.69771,70,51,95,30,128,54
1031197,415-341-1191, 362.52 ,55.25,0.5,0,0,-55.25,-0.5,0,0.67,3,0,0,14.54,2.67,6.33,8.67,11.67,0.67,0,0.33,1,1,677,0, 0.84 ,75,1,0,3289.1,594.5369,91,59,54,10,150,19
1031546,510-342-9480, 412.10 ,411,0.5,78,0,-358,-186.15,12.33,3.67,10,0.33,0,37.21,33.33,0.67,117,41.33,16,0,0,1,1,736,0, 0.39 ,83,0,0,3842.75,313.19315,217,110,82,11,170,107
1031768,510-355-9360, 208.01 ,211.75,0,0.25,0,3.25,-0.09,5.33,0.67,21.33,0,0,47.17,9,0.33,83.67,31,6,0,0,1,1,629,0, 1.27 ,243,3,0,589.85,195.528225,56,77,61,4,15,19
1032098,408-343-1538, 193.97 ,278.75,0,0,0,-65.75,-0.27,4,4,20,7,0,74.34,17.67,37,70,59,8,0,0.67,1,1,566,0, 0.38 ,153,1,0,1481.25,209.49165,115,114,24,25,61,30
1032698,415-335-2331, 327.14 ,238.75,1.73,0,0,85.25,-0.74,0.33,1.67,12.67,0,0,29.46,14,2,57.67,19.67,2,0,0,1,1,626,0, 1.05 ,150,1,0,3294.5,484.1635,146,112,84,15,142,41
1032814,510-335-7257, 203.83 ,165.75,2.48,0,0,47.25,2.22,2.33,6.33,22.33,0,0,24.09,3.67,0,46.67,20.67,8.67,0,0,1,1,563,0, 0.98 ,92,1,16,2291.38,309.82692,59,47,39,16,101,101
1033293,415-332-2137, 251.13 ,330,0,14.5,0.99,80,17.2,7.33,0,47.33,0.33,0,31.2,21.33,2,119.67,68,7.33,0,0,1,1,622,0, 1.26 ,80,3,0,1944.9,389.247625,135,51,33,20,83,167
1033373,415-352-2998, 112.94 ,240.25,0.5,2.75,0,-240.25,-16.78,1,0.67,47,5,0,0,0,0,59,43.67,1.67,0,0,4,1,514,59.99, 0.49 ,134,2,0,552.65,160.373025,96,57,37,8,17,28
1033497,510-346-6941, 397.89 ,11,0,0,0,-11,0,0,0,0.33,0,0,0,0,0,0.33,0.33,0,0,0,2,2,526,59.99, 1.09 ,77,0,24,3364.02,537.153525,106,88,21,20,157,60
1033626,510-400-2203, 368.88 ,488.5,1.98,16.25,0,-327.5,-7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,334,59.99, 0.65 ,147,2,0,3449.75,368.88125,199,88,26,9,162,144
1034526,415-421-2955, 188.77 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,610,0, 0.64 ,74,4,0,1755.1,169.89525,93,49,16,15,79,96
1036386,510-331-6629, 420.38 ,786.75,0.74,103.25,16.68,80.25,20.34,11.33,1.67,72.67,0,0,175.32,94.67,11,304.67,47,13,0,2.33,2,1,694,149.99, 0.61 ,138,2,0,3323.55,697.824575,176,39,83,8,145,165
1036978,415-343-6314, 242.19 ,807.5,0.99,72.5,1.7,-4.5,-17.83,8,0.67,40.67,1.33,0.33,242.56,19.33,3,154.67,54.33,8.67,0,3,1,1,519,0, 0.35 ,143,1,0,2357.9,360.866825,190,112,17,17,108,37
1037389,415-414-6638, 461.03 ,106,0,12,0,63,12.33,1.33,6.33,4.33,0,0.33,0,1.33,0,27.33,14,7.67,0,0,1,1,516,0, 0.91 ,64,2,0,3941.55,359.600475,135,52,103,12,171,149
1037436,510-350-5883, 261.90 ,211.25,0,0,0,-63.25,-0.42,5.67,0,11.33,0,0,76.17,19.33,2.33,66.67,44,5.67,0,0.33,1,1,684,0, 1.15 ,120,1,0,2936.7,340.47325,221,69,84,25,122,37
1037694,408-409-4447, 311.64 ,649.25,0.74,30.25,0,79.75,-7.6,9.67,0,22.33,4,0.67,234.24,42.67,12.33,150,147.67,9.67,0,4.33,3,3,55,149.99, 0.48 ,121,0,0,1855.45,336.56985,51,118,100,15,66,142
1037808,415-376-4856, 245.48 ,612,1.24,52.75,1.57,357,55.49,4,0.33,45,4.67,1,97.53,42,14,130.33,49.33,4.33,0,2.33,1,1,573,0, 0.73 ,88,0,0,2096.6,203.74425,136,68,112,18,76,74
1037910,408-335-1874, 345.09 ,81.25,0,0,0.29,-5.25,-0.29,2,1.33,13.33,0,0,3.71,1,0,23.33,9,3.33,0,0,1,1,618,0, 0.82 ,87,2,0,2390.3,296.77955,184,62,99,23,92,73
1038448,510-397-6255, 307.78 ,596.33,3.3,35.33,78.57,,,17.33,0.67,47,1.67,0.33,50.44,26.33,1,57,37.33,18,0,0,1,1,566,0, 1.28 ,100,1,0,1946.65,326.245475,241,104,38,17,82,158
1038884,415-381-5047, 242.58 ,11.5,0,0,0,-7.5,0,0.33,0.67,0,0,0,0.2,0,0,2.67,1.33,1,0,0,2,2,317,9.99, 0.44 ,104,1,0,2395.15,332.3294625,38,69,112,28,89,40
1041015,510-403-6850, 436.48 ,26.5,0,0,0,-26.5,-0.31,1,0.67,2.67,0,0,0.34,5.67,0.67,14,1.67,1.67,0,0,1,1,476,0, 0.56 ,27,4,0,3532.3,327.361875,191,67,48,29,158,45
1041314,415-375-3658, 227.97 ,402.25,0,38.5,0,-402.25,-22.65,13,13.67,43.67,0,1,93.42,8.33,2.67,84.67,118,26.67,0,2.33,5,2,135,199.99, 0.86 ,81,3,31,1281.53,287.248185,73,91,24,14,54,41
1042074,510-341-2603, 265.25 ,2708.75,1.73,116.75,16.72,-436.75,-41,38,7.67,232.33,5.33,2,601.41,266,164,575.33,1052.33,46.33,0,2,7,6,43,129.99, 0.39 ,64,2,33,2791.49,408.487695,156,78,107,4,115,76
1042151,510-342-5062, 305.19 ,358.5,0.25,0,0.24,-229.5,-0.48,2.33,0.67,11.33,0,0.33,118.71,19.33,0,64.67,28,3,0,0,1,1,528,0, 0.85 ,107,3,28,1904.59,408.960295,141,58,41,5,84,66
1042405,415-354-1558, 240.14 ,38.75,0,13.75,0,-38.75,-13.75,1,0.33,15.33,1.67,0,4.89,0,0,16.67,4.67,1.33,0,0,2,2,417,29.99, 0.59 ,88,0,17,2480.66,223.329735,85,94,34,30,108,32
1043348,408-351-9537, 368.25 ,64.75,0,0,0,-54.75,-0.41,4.67,0,4.67,0,0,15.52,6.67,5.67,12,13,4.67,0,0,1,1,467,0, 1.02 ,111,0,0,2556.4,522.915,46,50,57,10,113,18
1043915,415-401-1252, 179.88 ,814.25,3.96,86.75,0,-307.25,-37.37,14.67,4.67,156,3,6,262.24,20.33,5,341.33,102,19.33,0,3,4,2,291,99.99, 0.65 ,77,2,0,1169.75,323.78625,150,49,94,14,35,20
1044200,415-366-9538, 203.94 ,327,0.25,50,0,-85,-18.01,8.67,3.33,11,0,0.33,87.67,6.67,6,120.67,34.67,12,0,0,1,1,553,0, 0.78 ,67,2,0,2115.4,291.62705,123,93,46,9,92,85
1044389,408-364-7622, 241.87 ,505.75,0,0,0,14.25,0,2,0.67,13.67,0,0,193.95,27.67,9,101,49.67,2.67,0,2.67,3,2,479,9.99, 0.50 ,102,1,0,2278.2,391.8213,72,92,117,6,86,168
1044670,408-393-9918, 295.85 ,239.25,0.25,6.5,0.1,-62.25,-0.62,2.33,0.33,19.67,2,0.33,48.86,18.33,7.67,55.33,52,2.67,0,0.33,2,2,191,149.99, 0.88 ,146,0,19,3312.87,316.5544175,75,115,97,25,137,134
1045191,415-376-4484, 252.33 ,735.25,8.91,1.75,2.15,-86.25,-12.28,23,9.67,47.67,6.33,0,57.14,38.67,2.67,133.33,105.33,32.67,0,2,2,2,66,59.99, 0.85 ,144,1,51,2326.43,444.10476,137,73,28,27,101,164
1045502,415-410-6791, 255.70 ,130.75,0,0.25,0.2,31.25,0.1,1.67,0,26.67,0,0.33,32.57,25,5,42.67,37,1.67,0,0,2,1,133,149.99, 0.76 ,96,1,0,1732.5,345.191625,30,48,57,27,67,80
1045514,415-343-2392, 405.89 ,764.25,2.48,82.75,0,-75.25,-22.85,11.67,0.67,15,0,0,235.83,38.67,12.67,134,52,12.33,0,2,3,2,175,99.99, 0.58 ,70,3,31,3917.53,714.37476,157,119,95,17,169,170
1045724,408-408-4323, 306.02 ,228.5,0.5,63.25,0,-114.5,-25.8,1,0,16.67,0,0,78.25,2.67,0,21,27.67,1,0,0,2,1,345,9.99, 1.09 ,149,4,0,2639,287.6541,74,78,44,14,118,49
1045765,415-395-1718, 318.78 ,119.75,0.5,0,0,-119.75,-0.5,1,0.33,5.67,0,0,16.4,5.67,0.67,14.67,14.33,1.33,0,0,1,1,492,0, 0.37 ,129,1,0,2978.75,500.4787125,187,104,85,26,122,167
1046064,408-354-9492, 369.96 ,288.75,0,23,0,-58.75,-8.05,6.33,1.67,30.67,0.67,0.33,100.12,5,0.67,92,54.33,8,0,1.33,2,2,375,129.99, 0.71 ,166,3,0,3876.7,632.635875,75,103,117,23,163,21
1046711,408-367-8168, 324.15 ,451.25,0.5,25.5,0.38,-451.25,-26.69,6.33,5.33,78.33,1.67,0,74.34,15.33,2,136.67,58.33,11.67,0,2.33,2,2,372,149.99, 0.93 ,136,5,0,2456.25,363.0466,239,86,57,12,106,74
1047397,510-340-3500, 303.35 ,343.5,0,43,0.2,-2.5,4.01,2,4.33,73.33,0,0,61.19,6,3.33,167.67,68.67,6.33,0,0,3,3,345,129.99, 0.78 ,149,3,0,2247.6,245.7135,155,105,84,17,88,163
1047404,415-369-4962, 224.09 ,190,0,0,0,13,-0.09,1,1,11.67,0.67,1.67,0,4,0,26.33,9,2,0,0,1,1,415,0, 0.98 ,70,4,0,1888.1,315.963375,245,65,111,16,65,178
1048380,415-334-8967, 421.46 ,176,0,60,0,-24,-31.45,5.67,2,30,2.67,0,18.06,6.33,1,47.33,16.33,7.67,0,0.67,2,2,286,79.99, 0.92 ,120,2,24,3387.22,686.982245,209,41,61,18,150,159
1048789,510-402-2377, 263.02 ,269.5,0.25,0,0,-13.5,-1.29,1.67,14,7,0,0.33,77.01,7.33,0.67,127.67,34,15.67,0,0,1,1,402,0, 0.72 ,66,4,0,2777.35,462.9174,202,113,113,19,108,160
1048891,408-366-3917, 309.26 ,498.5,0.74,0,0,-414.5,-1.42,9.67,5.33,62.33,3.33,0.67,97.78,30.67,20.33,181.33,82.67,15,0,3,1,1,401,0, 0.90 ,104,0,0,2918.1,392.757025,118,44,78,13,126,21
1048965,415-333-3531, 165.79 ,472,0,0,0,-126,-1.16,14,0,17.67,3.67,0,223.77,20,9.67,80.33,54,14,0,0,3,3,158,129.99, 0.80 ,160,2,0,1719.8,233.75685,157,51,116,6,60,26
1049743,415-333-8954, 290.34 ,269.25,0.99,49.75,0,439.75,53.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,563,0, 1.23 ,129,3,37,2561.41,316.4659675,83,83,31,13,116,132
1049793,408-374-9203, 236.01 ,46.75,0,0.5,0,-33.75,-0.47,2.33,26,3.33,0,0,14.76,3.33,0,14.33,8.67,28.33,0,0,1,1,393,0, 0.39 ,93,2,0,2074.95,365.8174375,112,119,19,25,91,93
1050242,415-334-3289, 215.97 ,3.5,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,1,1,558,0, 1.03 ,169,2,0,1352.5,211.64815,201,73,16,19,58,26
1050689,415-353-7822, 101.33 ,2195.5,0.99,237.5,0,-1345.5,-58.39,14.33,0.33,61.33,0,0.67,882.48,98,26,427.67,224.33,14.67,0,0,2,1,290,199.99, 0.97 ,58,2,0,664.85,170.2407,143,78,54,4,19,111
1050812,510-350-1422, 360.29 ,280.75,0.25,0,0,-68.75,-0.92,13.33,2,18.33,0,0.33,33.3,23,0.67,62.67,71.67,15.33,0,0.67,1,1,554,0, 0.39 ,75,0,38,2458.69,562.05513,224,59,19,10,115,28
1051004,408-385-8406, 394.74 ,506.5,0.5,156.5,1,101.5,14.12,20,4,55.67,0.33,0,76.89,52.33,16.67,57,130,24,0,0.33,1,1,491,0, 0.96 ,45,1,0,3210.4,690.795,66,46,49,2,148,148
1051178,510-380-7277, 308.73 ,310.75,0.25,7.25,0,37.25,7.37,0.33,5.67,12.67,0,1,63.61,10,8,68.67,63.67,6,0,1.67,2,2,3,9.99, 1.14 ,155,4,0,2827.8,404.42975,176,52,89,20,117,50
1051324,415-352-1798, 189.26 ,270.75,0.25,10.75,0.16,-270.75,0.15,0.67,1.33,12.67,0,0,2.61,1,1.33,25.67,22.67,2,0,0,1,1,489,0, 0.42 ,52,2,0,1117.9,321.74625,166,104,98,2,33,108
1051361,415-385-7922, 355.49 ,0,0,0,0,0,11.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,488,0, 0.60 ,119,2,27,3785.26,519.02197,240,89,93,19,163,116
1051667,510-353-7730, 341.82 ,95.25,0.25,5,0,65.75,23.9,0.33,6.33,6,0.67,0,20.13,7.33,10.33,26.33,20.67,6.67,0,0,1,1,378,0, 0.55 ,86,2,0,3470.25,341.81875,213,60,61,18,154,153
1051752,408-337-7163, 313.01 ,916,0.25,11,0,45,-2.47,7.33,7.33,20.33,3.33,0,304.1,93.67,11.33,154.33,115.33,14.67,0,2,1,1,439,0, 0.38 ,42,1,0,1841.75,403.7845125,221,118,79,22,67,176
1051822,510-348-5567, 313.90 ,890.5,0,139.25,11.84,482.5,105.66,9.67,0.67,56,8.33,4,91.06,81.67,4.33,103.33,134,10.33,0,0.33,1,1,484,0, 0.88 ,127,1,0,2786.9,395.51085,88,86,15,23,128,130
1051991,408-420-9575, 229.78 ,1837,0,11,0.27,-130,-25.33,20,13,97,11.67,0.33,346,175.33,35.33,261.33,212,33,0,6.33,2,2,210,149.99, 0.92 ,123,4,0,1884.85,328.5907625,237,52,48,19,78,65
1052073,510-366-3358, 299.20 ,167.5,0,0,7.05,-4.5,1.76,5.67,1,14.33,0,0.67,6.73,7.33,1,37,33.33,6.67,0,0.33,1,1,374,0, 1.26 ,98,3,0,1845.8,266.28355,122,54,40,7,81,56
1052120,510-359-9972, 166.95 ,196.75,0.5,36,0.49,-67.75,-15.38,3.67,6.33,17.33,0,0,53.98,14.67,0,47,50.67,10,0,0,1,1,482,0, 0.96 ,149,4,43,713.19,282.1442325,239,83,63,8,18,136
